hs_8digit;hs_8name;apr2_at_risk;apr2_exempt;sec232;;;;;;
99040569;If entered during the effective period of safeguards based upon value: Valued $1.55/kg or more but less than $1.65/kg;0;0;0;;;;;;
99040581;If entered during the effective period of safeguards based upon value: Valued $1.60/kg or more;0;0;0;;;;;;
99040543;If entered during the effective period of safeguards based upon value: Valued $1.60/kg or more but less than $1.80/kg;0;0;0;;;;;;
99040570;If entered during the effective period of safeguards based upon value: Valued $1.65/kg or more but less than $1.75/kg;0;0;0;;;;;;
99040587;If entered during the effective period of safeguards based upon value: Valued $1.65/kg or more but less than $1.85/kg;0;0;0;;;;;;
99040571;If entered during the effective period of safeguards based upon value: Valued $1.75/kg or more but less than $1.85/kg;0;0;0;;;;;;
99040598;If entered during the effective period of safeguards based upon value: Valued $1.75/kg or more but less than $2.05/kg;0;0;0;;;;;;
99040551;If entered during the effective period of safeguards based upon value: Valued $1.80/kg or more but less than $2.10/kg;0;0;0;;;;;;
99040544;If entered during the effective period of safeguards based upon value: Valued $1.80/kg or more but less than $2/kg;0;0;0;;;;;;
99040572;If entered during the effective period of safeguards based upon value: Valued $1.85/kg or more;0;0;0;;;;;;
99040588;If entered during the effective period of safeguards based upon value: Valued $1.85/kg or more but less than $2.05/kg;0;0;0;;;;;;
99040540;If entered during the effective period of safeguards based upon value: Valued $1/kg or more but less than $1.20/kg;0;0;0;;;;;;
99040589;If entered during the effective period of safeguards based upon value: Valued $2.05/kg or more but less than $2.25/kg;0;0;0;;;;;;
99040599;If entered during the effective period of safeguards based upon value: Valued $2.05/kg or more but less than $2.35/kg;0;0;0;;;;;;
99040552;If entered during the effective period of safeguards based upon value: Valued $2.10/kg or more but less than $2.40/kg;0;0;0;;;;;;
99040590;If entered during the effective period of safeguards based upon value: Valued $2.25/kg or more but less than $2.45/kg;0;0;0;;;;;;
99040553;If entered during the effective period of safeguards based upon value: Valued $2.40/kg or more but less than $2.70/kg;0;0;0;;;;;;
99040591;If entered during the effective period of safeguards based upon value: Valued $2.45/kg or more but less than $2.65/kg;0;0;0;;;;;;
99040592;If entered during the effective period of safeguards based upon value: Valued $2.65/kg or more but less than $2.75/kg;0;0;0;;;;;;
99040554;If entered during the effective period of safeguards based upon value: Valued $2.70/kg or more but less than $3/kg;0;0;0;;;;;;
99040593;If entered during the effective period of safeguards based upon value: Valued $2.75/kg or more;0;0;0;;;;;;
99040545;If entered during the effective period of safeguards based upon value: Valued $2/kg or more;0;0;0;;;;;;
99040556;If entered during the effective period of safeguards based upon value: Valued $3.30/kg or more but less than $3.50/kg;0;0;0;;;;;;
99040557;If entered during the effective period of safeguards based upon value: Valued $3.50/kg or more;0;0;0;;;;;;
99040555;If entered during the effective period of safeguards based upon value: Valued $3/kg or more but less than $3.30/kg;0;0;0;;;;;;
99040575;If entered during the effective period of safeguards based upon value: Valued 50¢/kg or more but less than 70¢/kg;0;0;0;;;;;;
99040538;If entered during the effective period of safeguards based upon value: Valued 60¢/kg or more but less than 80¢/kg;0;0;0;;;;;;
99040560;If entered during the effective period of safeguards based upon value: Valued 65¢/kg or more but less than 75¢/kg;0;0;0;;;;;;
99040576;If entered during the effective period of safeguards based upon value: Valued 70¢/kg or more but less than 90¢/kg;0;0;0;;;;;;
99040561;If entered during the effective period of safeguards based upon value: Valued 75¢/kg or more but less than 85¢/kg;0;0;0;;;;;;
99040539;If entered during the effective period of safeguards based upon value: Valued 80¢/kg or more but less than $1/kg;0;0;0;;;;;;
99040562;If entered during the effective period of safeguards based upon value: Valued 85¢/kg or more but less than 95¢/kg;0;0;0;;;;;;
99040577;If entered during the effective period of safeguards based upon value: Valued 90¢/kg or more but less than $1.10/kg;0;0;0;;;;;;
99040563;If entered during the effective period of safeguards based upon value: Valued 95¢/kg or more but less than $1.05/kg;0;0;0;;;;;;
99040583;If entered during the effective period of safeguards based upon value: Valued less than $1.05/kg;0;0;0;;;;;;
99040595;If entered during the effective period of safeguards based upon value: Valued less than $1.15/kg;0;0;0;;;;;;
99040548;If entered during the effective period of safeguards based upon value: Valued less than $1.20/kg;0;0;0;;;;;;
99040574;If entered during the effective period of safeguards based upon value: Valued less than 50¢/kg;0;0;0;;;;;;
99040537;If entered during the effective period of safeguards based upon value: Valued less than 60¢/kg;0;0;0;;;;;;
99040559;If entered during the effective period of safeguards based upon value: Valued less than 65¢/kg;0;0;0;;;;;;
99040503;Provided for in subheadings 0402.91.70 or 0402.91.90: Valued 15¢/kg or more but less than 20¢/kg;0;0;0;;;;;;
99040504;Provided for in subheadings 0402.91.70 or 0402.91.90: Valued 20¢/kg or more but less than 25¢/kg;0;0;0;;;;;;
99040505;Provided for in subheadings 0402.91.70 or 0402.91.90: Valued 25¢/kg or more but less than 30¢/kg;0;0;0;;;;;;
99040506;Provided for in subheadings 0402.91.70 or 0402.91.90: Valued 30¢/kg or more but less than 40¢/kg;0;0;0;;;;;;
99040507;Provided for in subheadings 0402.91.70 or 0402.91.90: Valued 40¢/kg or more but less than 50¢/kg;0;0;0;;;;;;
99040508;Provided for in subheadings 0402.91.70 or 0402.91.90: Valued 50¢/kg or more;0;0;0;;;;;;
99040502;Provided for in subheadings 0402.91.70 or 0402.91.90: Valued less than 15¢/kg;0;0;0;;;;;;
99040517;Provided for in subheadings 0402.99.45 or 0402.99.55: Valued $1/kg or more;0;0;0;;;;;;
99040510;Provided for in subheadings 0402.99.45 or 0402.99.55: Valued 30¢/kg or more but less than 40¢/kg;0;0;0;;;;;;
99040511;Provided for in subheadings 0402.99.45 or 0402.99.55: Valued 40¢/kg or more but less than 50¢/kg;0;0;0;;;;;;
99040512;Provided for in subheadings 0402.99.45 or 0402.99.55: Valued 50¢/kg or more but less than 60¢/kg;0;0;0;;;;;;
99040513;Provided for in subheadings 0402.99.45 or 0402.99.55: Valued 60¢/kg or more but less than 70¢/kg;0;0;0;;;;;;
99040514;Provided for in subheadings 0402.99.45 or 0402.99.55: Valued 70¢/kg or more but less than 80¢/kg;0;0;0;;;;;;
99040515;Provided for in subheadings 0402.99.45 or 0402.99.55: Valued 80¢/kg or more but less than 90¢/kg;0;0;0;;;;;;
99040516;Provided for in subheadings 0402.99.45 or 0402.99.55: Valued 90¢/kg or more but less than $1/kg;0;0;0;;;;;;
99040509;Provided for in subheadings 0402.99.45 or 0402.99.55: Valued less than 30¢/kg;0;0;0;;;;;;
99040637;Cheese, and substitutes for cheese, containing 0.5 percent or less by weight of butterfat (except cheeses of the type described in additional U.S. notes 16 through 22, inclusive, or additional U.S. notes 24 and 25, to chapter 4) or margarine cheese, provided for in subheadings 0406.10.78, 0406.20.87, 0406.30.87, 0406.90.94 or 1901.90.36: If entered during the effective period of safeguards based upon quantity announced by the Secretary of Agriculture;0;0;0;;;;;;
99040649;Cheeses and substitutes for cheese (except (i) cheese not containing cow's milk, (ii) soft ripened cow's milk cheese, (iii) cheese (except cottage cheese) containing 0.5 percent or less by weight of butterfat, and (iv) cheese of the type described in additional U.S. notes 17 through 25, inclusive, to chapter 4), provided for in subheadings 0406.10.08, 0406.10.88, 0406.20.91, 0406.30.91 or 0406.90.97: If entered during the effective period of safeguards based upon quantity announced by the Secretary of Agriculture;0;0;0;;;;;;
99040608;If entered during the effective period of safeguards based upon value: Valued $1.10/kg or more but less than $1.30/kg;0;0;0;;;;;;
99040622;If entered during the effective period of safeguards based upon value: Valued $1.10/kg or more but less than $1.30/kg;0;0;0;;;;;;
99040633;If entered during the effective period of safeguards based upon value: Valued $1.10/kg or more but less than $1.30/kg;0;0;0;;;;;;
99040642;If entered during the effective period of safeguards based upon value: Valued $1.10/kg or more but less than $1.30/kg;0;0;0;;;;;;
99040609;If entered during the effective period of safeguards based upon value: Valued $1.30/kg or more but less than $1.50/kg;0;0;0;;;;;;
99040623;If entered during the effective period of safeguards based upon value: Valued $1.30/kg or more but less than $1.50/kg;0;0;0;;;;;;
99040634;If entered during the effective period of safeguards based upon value: Valued $1.30/kg or more but less than $1.50/kg;0;0;0;;;;;;
99040643;If entered during the effective period of safeguards based upon value: Valued $1.30/kg or more but less than $1.50/kg;0;0;0;;;;;;
99040610;If entered during the effective period of safeguards based upon value: Valued $1.50/kg or more but less than $1.70/kg;0;0;0;;;;;;
99040624;If entered during the effective period of safeguards based upon value: Valued $1.50/kg or more but less than $1.70/kg;0;0;0;;;;;;
99040635;If entered during the effective period of safeguards based upon value: Valued $1.50/kg or more but less than $1.70/kg;0;0;0;;;;;;
99040644;If entered during the effective period of safeguards based upon value: Valued $1.50/kg or more but less than $1.70/kg;0;0;0;;;;;;
99040636;If entered during the effective period of safeguards based upon value: Valued $1.70/kg or more;0;0;0;;;;;;
99040611;If entered during the effective period of safeguards based upon value: Valued $1.70/kg or more but less than $1.90/kg;0;0;0;;;;;;
99040625;If entered during the effective period of safeguards based upon value: Valued $1.70/kg or more but less than $1.90/kg;0;0;0;;;;;;
99040645;If entered during the effective period of safeguards based upon value: Valued $1.70/kg or more but less than $1.90/kg;0;0;0;;;;;;
99040612;If entered during the effective period of safeguards based upon value: Valued $1.90/kg or more but less than $2.10/kg;0;0;0;;;;;;
99040626;If entered during the effective period of safeguards based upon value: Valued $1.90/kg or more but less than $2.10/kg;0;0;0;;;;;;
99040646;If entered during the effective period of safeguards based upon value: Valued $1.90/kg or more but less than $2.10/kg;0;0;0;;;;;;
99040627;If entered during the effective period of safeguards based upon value: Valued $2.10/kg or more;0;0;0;;;;;;
99040613;If entered during the effective period of safeguards based upon value: Valued $2.10/kg or more but less than $2.30/kg;0;0;0;;;;;;
99040647;If entered during the effective period of safeguards based upon value: Valued $2.10/kg or more but less than $2.30/kg;0;0;0;;;;;;
99040648;If entered during the effective period of safeguards based upon value: Valued $2.30/kg or more;0;0;0;;;;;;
99040614;If entered during the effective period of safeguards based upon value: Valued $2.30/kg or more but less than $2.50/kg;0;0;0;;;;;;
99040600;If entered during the effective period of safeguards based upon value: Valued $2.35/kg or more but less than $2.65/kg;0;0;0;;;;;;
99040615;If entered during the effective period of safeguards based upon value: Valued $2.50/kg or more but less than $2.70/kg;0;0;0;;;;;;
99040601;If entered during the effective period of safeguards based upon value: Valued $2.65/kg or more but less than $2.95/kg;0;0;0;;;;;;
99040616;If entered during the effective period of safeguards based upon value: Valued $2.70/kg or more but less than $2.90/kg;0;0;0;;;;;;
99040617;If entered during the effective period of safeguards based upon value: Valued $2.90/kg or more;0;0;0;;;;;;
99040602;If entered during the effective period of safeguards based upon value: Valued $2.95/kg or more but less than $3.15/kg;0;0;0;;;;;;
99040603;If entered during the effective period of safeguards based upon value: Valued $3.15/kg or more but less than $3.35/kg;0;0;0;;;;;;
99040604;If entered during the effective period of safeguards based upon value: Valued $3.35/kg or more;0;0;0;;;;;;
99040630;If entered during the effective period of safeguards based upon value: Valued 50¢/kg or more but less than 70¢/kg;0;0;0;;;;;;
99040639;If entered during the effective period of safeguards based upon value: Valued 50¢/kg or more but less than 70¢/kg;0;0;0;;;;;;
99040620;If entered during the effective period of safeguards based upon value: Valued 70¢/kg or more but less than 90¢/kg;0;0;0;;;;;;
99040631;If entered during the effective period of safeguards based upon value: Valued 70¢/kg or more but less than 90¢/kg;0;0;0;;;;;;
99040640;If entered during the effective period of safeguards based upon value: Valued 70¢/kg or more but less than 90¢/kg;0;0;0;;;;;;
99040607;If entered during the effective period of safeguards based upon value: Valued 90¢/kg or more but less than $1.10/kg;0;0;0;;;;;;
99040621;If entered during the effective period of safeguards based upon value: Valued 90¢/kg or more but less than $1.10/kg;0;0;0;;;;;;
99040632;If entered during the effective period of safeguards based upon value: Valued 90¢/kg or more but less than $1.10/kg;0;0;0;;;;;;
99040641;If entered during the effective period of safeguards based upon value: Valued 90¢/kg or more but less than $1.10/kg;0;0;0;;;;;;
99040629;If entered during the effective period of safeguards based upon value: Valued less than 50¢/kg;0;0;0;;;;;;
99040638;If entered during the effective period of safeguards based upon value: Valued less than 50¢/kg;0;0;0;;;;;;
99040619;If entered during the effective period of safeguards based upon value: Valued less than 70¢/kg;0;0;0;;;;;;
99040606;If entered during the effective period of safeguards based upon value: Valued less than 90¢/kg;0;0;0;;;;;;
99040605;Italian-type cheeses, made from cow's milk, in original loaves (Romano made from cow's milk, Reggiano, Parmesan, Provolone, Provoletti and Sbrinz), and Italian-type cheeses, made from cow's milk, not in original loaves (Romano made from cow's milk, Reggiano, Parmesan, Provolone, Provoletti, Sbrinz and Goya) and cheese and substitutes for cheese containing, or processed from, such Italian-type cheeses, whether or not in original loaves, provided for in subheadings 0406.10.58, 0406.20.53, 0406.20.79, 0406.30.79, 0406.90.32, 0406.90.37, 0406.90.42 or 0406.90.68: If entered during the effective period of safeguards based upon quantity announced by the Secretary of Agriculture;0;0;0;;;;;;
99040628;Swiss or Emmentaler cheese other than with eye formation, Gruyere-process cheese and cheese and substitutes for cheese containing, or processed from, such cheeses, provided for in subheadings 0406.10.68, 0406.20.83, 0406.30.53, 0406.30.83 or 0406.90.92: If entered during the effective period of safeguards based upon quantity announced by the Secretary of Agriculture;0;0;0;;;;;;
99040618;Swiss or Emmentaler cheese with eye formation provided for in under subheading 0406.90.48: If entered during the effective period of safeguards based upon quantity announced by the Secretary of Agriculture;0;0;0;;;;;;
99041218;If entered during the effective period of safeguards based upon quantity announced by the Secretary of Agriculture: In shell, provided for in subheading 1202.41.80;0;0;0;;;;;;
99041219;If entered during the effective period of safeguards based upon quantity announced by the Secretary of Agriculture: Other, provided for in subheadings 1202.30.80, 1202.42.20, 1202.42.90 or 2008.11.61;0;0;0;;;;;;
99041203;In shell, provided for in subheading 1202.41.80: Valued 10¢/kg or more but less than 15¢/kg;0;0;0;;;;;;
99041204;In shell, provided for in subheading 1202.41.80: Valued 15¢/kg or more but less than 20¢/kg;0;0;0;;;;;;
99041205;In shell, provided for in subheading 1202.41.80: Valued 20¢/kg or more but less than 25¢/kg;0;0;0;;;;;;
99041206;In shell, provided for in subheading 1202.41.80: Valued 25¢/kg or more;0;0;0;;;;;;
99041202;In shell, provided for in subheading 1202.41.80: Valued 5¢/kg or more but less than 10¢/kg;0;0;0;;;;;;
99041201;In shell, provided for in subheading 1202.41.80: Valued less than 5¢/kg;0;0;0;;;;;;
99041217;Other, provided for in subheadings 1202.30.80, 1202.42.20, 1202.42.90 or 2008.11.61: Valued $1/kg or more;0;0;0;;;;;;
99041208;Other, provided for in subheadings 1202.30.80, 1202.42.20, 1202.42.90 or 2008.11.61: Valued 10¢/kg or more but less than 20¢/kg;0;0;0;;;;;;
99041209;Other, provided for in subheadings 1202.30.80, 1202.42.20, 1202.42.90 or 2008.11.61: Valued 20¢/kg or more but less than 30¢/kg;0;0;0;;;;;;
99041210;Other, provided for in subheadings 1202.30.80, 1202.42.20, 1202.42.90 or 2008.11.61: Valued 30¢/kg or more but less than 40¢/kg;0;0;0;;;;;;
99041211;Other, provided for in subheadings 1202.30.80, 1202.42.20, 1202.42.90 or 2008.11.61: Valued 40¢/kg or more but less than 50¢/kg;0;0;0;;;;;;
99041212;Other, provided for in subheadings 1202.30.80, 1202.42.20, 1202.42.90 or 2008.11.61: Valued 50¢/kg or more but less than 60¢/kg;0;0;0;;;;;;
99041213;Other, provided for in subheadings 1202.30.80, 1202.42.20, 1202.42.90 or 2008.11.61: Valued 60¢/kg or more but less than 70¢/kg;0;0;0;;;;;;
99041214;Other, provided for in subheadings 1202.30.80, 1202.42.20, 1202.42.90 or 2008.11.61: Valued 70¢/kg or more but less than 80¢/kg;0;0;0;;;;;;
99041215;Other, provided for in subheadings 1202.30.80, 1202.42.20, 1202.42.90 or 2008.11.61: Valued 80¢/kg or more but less than 90¢/kg;0;0;0;;;;;;
99041216;Other, provided for in subheadings 1202.30.80, 1202.42.20, 1202.42.90 or 2008.11.61: Valued 90¢/kg or more but less than $1/kg;0;0;0;;;;;;
99041207;Other, provided for in subheadings 1202.30.80, 1202.42.20, 1202.42.90 or 2008.11.61: Valued less than 10¢/kg;0;0;0;;;;;;
99041719;Cocoa powder provided for in subheadings 1806.10.28 or 1806.10.55: Valued 15¢/kg or more but less than 25¢/kg;0;0;0;;;;;;
99041720;Cocoa powder provided for in subheadings 1806.10.28 or 1806.10.55: Valued 25¢/kg or more but less than 35¢/kg;0;0;0;;;;;;
99041721;Cocoa powder provided for in subheadings 1806.10.28 or 1806.10.55: Valued 35¢/kg or more but less than 45¢/kg;0;0;0;;;;;;
99041722;Cocoa powder provided for in subheadings 1806.10.28 or 1806.10.55: Valued 45¢/kg or more;0;0;0;;;;;;
99041718;Cocoa powder provided for in subheadings 1806.10.28 or 1806.10.55: Valued 5¢/kg or more but less than 15¢/kg;0;0;0;;;;;;
99041717;Cocoa powder provided for in subheadings 1806.10.28 or 1806.10.55: Valued less than 5¢/kg;0;0;0;;;;;;
99041757;If entered during the effective period of safeguards based upon quantity announced by the Secretary of Agriculture: Provided for in subheading 1701.91.58;0;0;0;;;;;;
99041773;If entered during the effective period of safeguards based upon quantity announced by the Secretary of Agriculture: Provided for in subheading 1702.20.28;0;0;0;;;;;;
99041774;If entered during the effective period of safeguards based upon quantity announced by the Secretary of Agriculture: Provided for in subheading 1702.30.28;0;0;0;;;;;;
99041775;If entered during the effective period of safeguards based upon quantity announced by the Secretary of Agriculture: Provided for in subheading 1702.40.28;0;0;0;;;;;;
99041776;If entered during the effective period of safeguards based upon quantity announced by the Secretary of Agriculture: Provided for in subheading 1702.60.28;0;0;0;;;;;;
99041777;If entered during the effective period of safeguards based upon quantity announced by the Secretary of Agriculture: Provided for in subheading 1702.90.58;0;0;0;;;;;;
99041740;If entered during the effective period of safeguards based upon quantity announced by the Secretary of Agriculture: Provided for in subheading 1704.90.68;0;0;0;;;;;;
99041758;If entered during the effective period of safeguards based upon quantity announced by the Secretary of Agriculture: Provided for in subheading 1704.90.78 or 3006.93.20;0;0;0;;;;;;
99041742;If entered during the effective period of safeguards based upon quantity announced by the Secretary of Agriculture: Provided for in subheading 1806.20.73;0;0;0;;;;;;
99041778;If entered during the effective period of safeguards based upon quantity announced by the Secretary of Agriculture: Provided for in subheading 1806.20.94;0;0;0;;;;;;
99041760;If entered during the effective period of safeguards based upon quantity announced by the Secretary of Agriculture: Provided for in subheading 1806.20.98;0;0;0;;;;;;
99041780;If entered during the effective period of safeguards based upon quantity announced by the Secretary of Agriculture: Provided for in subheading 1806.90.39;0;0;0;;;;;;
99041743;If entered during the effective period of safeguards based upon quantity announced by the Secretary of Agriculture: Provided for in subheading 1806.90.49;0;0;0;;;;;;
99041762;If entered during the effective period of safeguards based upon quantity announced by the Secretary of Agriculture: Provided for in subheading 1806.90.59;0;0;0;;;;;;
99041763;If entered during the effective period of safeguards based upon quantity announced by the Secretary of Agriculture: Provided for in subheading 1901.10.76 [or] 1901.90.71;0;0;0;;;;;;
99041745;If entered during the effective period of safeguards based upon quantity announced by the Secretary of Agriculture: Provided for in subheading 1901.90.54;0;0;0;;;;;;
99041781;If entered during the effective period of safeguards based upon quantity announced by the Secretary of Agriculture: Provided for in subheading 2101.12.38;0;0;0;;;;;;
99041782;If entered during the effective period of safeguards based upon quantity announced by the Secretary of Agriculture: Provided for in subheading 2101.20.38;0;0;0;;;;;;
99041783;If entered during the effective period of safeguards based upon quantity announced by the Secretary of Agriculture: Provided for in subheading 2106.90.72;0;0;0;;;;;;
99041747;If entered during the effective period of safeguards based upon quantity announced by the Secretary of Agriculture: Provided for in subheading 2106.90.76;0;0;0;;;;;;
99041764;If entered during the effective period of safeguards based upon quantity announced by the Secretary of Agriculture: Provided for in subheading 2106.90.80;0;0;0;;;;;;
99041784;If entered during the effective period of safeguards based upon quantity announced by the Secretary of Agriculture: Provided for in subheading 2106.90.91;0;0;0;;;;;;
99041748;If entered during the effective period of safeguards based upon quantity announced by the Secretary of Agriculture: Provided for in subheading 2106.90.94;0;0;0;;;;;;
99041765;If entered during the effective period of safeguards based upon quantity announced by the Secretary of Agriculture: Provided for in subheading 2106.90.97;0;0;0;;;;;;
99041739;If entered during the effective period of safeguards based upon quantity announced by the Secretary of Agriculture: Provided for in subheadings 1701.91.48 or 1702.90.68;0;0;0;;;;;;
99041741;If entered during the effective period of safeguards based upon quantity announced by the Secretary of Agriculture: Provided for in subheadings 1806.10.28 or 1806.10.55;0;0;0;;;;;;
99041759;If entered during the effective period of safeguards based upon quantity announced by the Secretary of Agriculture: Provided for in subheadings 1806.20.77, 2101.12.58 or 2101.20.58;0;0;0;;;;;;
99041744;If entered during the effective period of safeguards based upon quantity announced by the Secretary of Agriculture: Provided for in subheadings 1901.20.25 or 1901.20.60;0;0;0;;;;;;
99041746;If entered during the effective period of safeguards based upon quantity announced by the Secretary of Agriculture: Provided for in subheadings 2101.12.48 or 2101.20.48;0;0;0;;;;;;
99041703;If entered during the effective period of safeguards based upon value: Valued 10¢/kg or more but less than 15¢/kg;0;0;0;;;;;;
99041710;If entered during the effective period of safeguards based upon value: Valued 10¢/kg or more but less than 15¢/kg;0;0;0;;;;;;
99041751;If entered during the effective period of safeguards based upon value: Valued 10¢/kg or more but less than 15¢/kg;0;0;0;;;;;;
99041768;If entered during the effective period of safeguards based upon value: Valued 10¢/kg or more but less than 15¢/kg;0;0;0;;;;;;
99041704;If entered during the effective period of safeguards based upon value: Valued 15¢/kg or more but less than 20¢/kg;0;0;0;;;;;;
99041711;If entered during the effective period of safeguards based upon value: Valued 15¢/kg or more but less than 20¢/kg;0;0;0;;;;;;
99041752;If entered during the effective period of safeguards based upon value: Valued 15¢/kg or more but less than 20¢/kg;0;0;0;;;;;;
99041769;If entered during the effective period of safeguards based upon value: Valued 15¢/kg or more but less than 20¢/kg;0;0;0;;;;;;
99041705;If entered during the effective period of safeguards based upon value: Valued 20¢/kg or more but less than 25¢/kg;0;0;0;;;;;;
99041712;If entered during the effective period of safeguards based upon value: Valued 20¢/kg or more but less than 25¢/kg;0;0;0;;;;;;
99041753;If entered during the effective period of safeguards based upon value: Valued 20¢/kg or more but less than 25¢/kg;0;0;0;;;;;;
99041770;If entered during the effective period of safeguards based upon value: Valued 20¢/kg or more but less than 25¢/kg;0;0;0;;;;;;
99041706;If entered during the effective period of safeguards based upon value: Valued 25¢/kg or more;0;0;0;;;;;;
99041713;If entered during the effective period of safeguards based upon value: Valued 25¢/kg or more but less than 30¢/kg;0;0;0;;;;;;
99041754;If entered during the effective period of safeguards based upon value: Valued 25¢/kg or more but less than 30¢/kg;0;0;0;;;;;;
99041771;If entered during the effective period of safeguards based upon value: Valued 25¢/kg or more but less than 30¢/kg;0;0;0;;;;;;
99041772;If entered during the effective period of safeguards based upon value: Valued 30¢/kg or more;0;0;0;;;;;;
99041714;If entered during the effective period of safeguards based upon value: Valued 30¢/kg or more but less than 35¢/kg;0;0;0;;;;;;
99041755;If entered during the effective period of safeguards based upon value: Valued 30¢/kg or more but less than 35¢/kg;0;0;0;;;;;;
99041715;If entered during the effective period of safeguards based upon value: Valued 35¢/kg or more;0;0;0;;;;;;
99041756;If entered during the effective period of safeguards based upon value: Valued 35¢/kg or more;0;0;0;;;;;;
99041702;If entered during the effective period of safeguards based upon value: Valued 5¢/kg or more but less than 10¢/kg;0;0;0;;;;;;
99041709;If entered during the effective period of safeguards based upon value: Valued 5¢/kg or more but less than 10¢/kg;0;0;0;;;;;;
99041750;If entered during the effective period of safeguards based upon value: Valued 5¢/kg or more but less than 10¢/kg;0;0;0;;;;;;
99041767;If entered during the effective period of safeguards based upon value: Valued 5¢/kg or more but less than 10¢/kg;0;0;0;;;;;;
99041701;If entered during the effective period of safeguards based upon value: Valued less than 5¢/kg;0;0;0;;;;;;
99041708;If entered during the effective period of safeguards based upon value: Valued less than 5¢/kg;0;0;0;;;;;;
99041749;If entered during the effective period of safeguards based upon value: Valued less than 5¢/kg;0;0;0;;;;;;
99041766;If entered during the effective period of safeguards based upon value: Valued less than 5¢/kg;0;0;0;;;;;;
99041724;Mixes and doughs provided for in subheadings 1901.20.25 or 1901.20.60: Valued 10¢/kg or more but less than 20¢/kg;0;0;0;;;;;;
99041725;Mixes and doughs provided for in subheadings 1901.20.25 or 1901.20.60: Valued 20¢/kg or more but less than 30¢/kg;0;0;0;;;;;;
99041726;Mixes and doughs provided for in subheadings 1901.20.25 or 1901.20.60: Valued 30¢/kg or more but less than 40¢/kg;0;0;0;;;;;;
99041727;Mixes and doughs provided for in subheadings 1901.20.25 or 1901.20.60: Valued 40¢/kg or more but less than 50¢/kg;0;0;0;;;;;;
99041728;Mixes and doughs provided for in subheadings 1901.20.25 or 1901.20.60: Valued 50¢/kg or more but less than 60¢/kg;0;0;0;;;;;;
99041729;Mixes and doughs provided for in subheadings 1901.20.25 or 1901.20.60: Valued 60¢/kg or more but less than 70¢/kg;0;0;0;;;;;;
99041730;Mixes and doughs provided for in subheadings 1901.20.25 or 1901.20.60: Valued 70¢/kg or more;0;0;0;;;;;;
99041723;Mixes and doughs provided for in subheadings 1901.20.25 or 1901.20.60: Valued less than 10¢/kg;0;0;0;;;;;;
99041733;Other, provided for in subheadings 1701.91.48, 1702.90.68, 1704.90.68, 1806.20.73, 1806.90.49, 1901.90.54, 2101.12.48, 2101.20.48, 2106.90.76 or 2106.90.94: Valued 10¢/kg or more but less than 15¢/kg;0;0;0;;;;;;
99041734;Other, provided for in subheadings 1701.91.48, 1702.90.68, 1704.90.68, 1806.20.73, 1806.90.49, 1901.90.54, 2101.12.48, 2101.20.48, 2106.90.76 or 2106.90.94: Valued 15¢/kg or more but less than 20¢/kg;0;0;0;;;;;;
99041735;Other, provided for in subheadings 1701.91.48, 1702.90.68, 1704.90.68, 1806.20.73, 1806.90.49, 1901.90.54, 2101.12.48, 2101.20.48, 2106.90.76 or 2106.90.94: Valued 20¢/kg or more but less than 25¢/kg;0;0;0;;;;;;
99041736;Other, provided for in subheadings 1701.91.48, 1702.90.68, 1704.90.68, 1806.20.73, 1806.90.49, 1901.90.54, 2101.12.48, 2101.20.48, 2106.90.76 or 2106.90.94: Valued 25¢/kg or more but less than 30¢/kg;0;0;0;;;;;;
99041737;Other, provided for in subheadings 1701.91.48, 1702.90.68, 1704.90.68, 1806.20.73, 1806.90.49, 1901.90.54, 2101.12.48, 2101.20.48, 2106.90.76 or 2106.90.94: Valued 30¢/kg or more but less than 35¢/kg;0;0;0;;;;;;
99041738;Other, provided for in subheadings 1701.91.48, 1702.90.68, 1704.90.68, 1806.20.73, 1806.90.49, 1901.90.54, 2101.12.48, 2101.20.48, 2106.90.76 or 2106.90.94: Valued 35¢/kg or more;0;0;0;;;;;;
99041732;Other, provided for in subheadings 1701.91.48, 1702.90.68, 1704.90.68, 1806.20.73, 1806.90.49, 1901.90.54, 2101.12.48, 2101.20.48, 2106.90.76 or 2106.90.94: Valued 5¢/kg or more but less than 10¢/kg;0;0;0;;;;;;
99041731;Other, provided for in subheadings 1701.91.48, 1702.90.68, 1704.90.68, 1806.20.73, 1806.90.49, 1901.90.54, 2101.12.48, 2101.20.48, 2106.90.76 or 2106.90.94: Valued less than 5¢/kg;0;0;0;;;;;;
99041716;Sugars, syrups and molasses, provided for in subheadings 1701.12.50, 1701.91.30, 1701.99.50, 1702.90.20 or 2106.90.46: If entered during the effective period of safeguards based upon quantity announced by the Secretary of Agriculture;0;0;0;;;;;;
99041707;Sugars, syrups and molasses, provided for in subheadings 1701.13.50 and 1701.14.50: If entered during the effective period of safeguards based upon quantity announced by the Secretary of Agriculture;0;0;0;;;;;;
99041807;If entered during the effective period of safeguards based upon quantity announced by the Secretary of Agriculture: Provided for in subheading 1806.10.15;0;0;0;;;;;;
99041827;If entered during the effective period of safeguards based upon quantity announced by the Secretary of Agriculture: Provided for in subheading 1806.20.87;0;0;0;;;;;;
99041828;If entered during the effective period of safeguards based upon quantity announced by the Secretary of Agriculture: Provided for in subheading 1806.20.89;0;0;0;;;;;;
